Year,Month,Transect,Station,Upper100mTemp
2004,3,Newport Hydrographic,NH03,10.294553
2004,3,Newport Hydrographic,NH05,10.11459409
2004,3,Newport Hydrographic,NH10,10.09391791
2004,3,Newport Hydrographic,NH15,10.19078929
2004,3,Newport Hydrographic,NH20,10.02839979
2004,3,Newport Hydrographic,NH25,10.08184716
2004,4,Newport Hydrographic,NH01,9.774499953
2004,4,Newport Hydrographic,NH03,9.369353494
2004,4,Newport Hydrographic,NH05,9.413856058
2004,4,Newport Hydrographic,NH10,9.500227307
2004,4,Newport Hydrographic,NH15,10.07010277
2004,4,Newport Hydrographic,NH20,9.737273498
2004,4,Newport Hydrographic,NH25,9.997443861
2004,5,Newport Hydrographic,NH01,11.63345547
2004,5,Newport Hydrographic,NH03,10.5922136
2004,5,Newport Hydrographic,NH05,10.05403588
2004,5,Newport Hydrographic,NH10,9.124945245
2004,5,Newport Hydrographic,NH15,9.492473876
2004,5,Newport Hydrographic,NH20,9.688565778
2004,5,Newport Hydrographic,NH25,10.07950299
2004,6,Newport Hydrographic,NH01,12.16459761
2004,6,Newport Hydrographic,NH03,9.574584313
2004,6,Newport Hydrographic,NH05,9.237625511
2004,6,Newport Hydrographic,NH10,8.943882374
2004,6,Newport Hydrographic,NH15,9.100054945
2004,6,Newport Hydrographic,NH20,9.3779757
2004,6,Newport Hydrographic,NH25,9.688568899
2004,7,Newport Hydrographic,NH01,10.28700596
2004,7,Newport Hydrographic,NH03,9.125487734
2004,7,Newport Hydrographic,NH05,8.600960012
2004,7,Newport Hydrographic,NH10,8.67037327
2004,7,Newport Hydrographic,NH15,8.783644722
2004,7,Newport Hydrographic,NH20,9.417477141
2004,7,Newport Hydrographic,NH25,9.469713194
2004,8,Newport Hydrographic,NH01,10.33054449
2004,8,Newport Hydrographic,NH03,9.43437869
2004,8,Newport Hydrographic,NH05,9.55491416
2004,8,Newport Hydrographic,NH10,9.183553561
2004,8,Newport Hydrographic,NH15,8.891803995
2004,8,Newport Hydrographic,NH20,8.965999828
2004,8,Newport Hydrographic,NH25,9.115232118
2004,9,Newport Hydrographic,NH01,13.80245888
2004,9,Newport Hydrographic,NH03,9.675575799
2004,9,Newport Hydrographic,NH05,9.451631804
2004,9,Newport Hydrographic,NH10,9.046211466
2004,9,Newport Hydrographic,NH15,9.101386418
2004,9,Newport Hydrographic,NH20,9.053185676
2004,9,Newport Hydrographic,NH25,9.368082579
2004,10,Newport Hydrographic,NH01,11.00713119
2004,10,Newport Hydrographic,NH03,10.55767692
2004,10,Newport Hydrographic,NH05,10.76315263
2004,10,Newport Hydrographic,NH10,10.22258667
2004,10,Newport Hydrographic,NH15,9.698279975
2004,10,Newport Hydrographic,NH20,9.501777552
2004,10,Newport Hydrographic,NH25,9.703538758
2004,11,Newport Hydrographic,NH01,10.79529379
2004,11,Newport Hydrographic,NH03,10.05721612
2004,11,Newport Hydrographic,NH05,10.05355807
2004,11,Newport Hydrographic,NH10,10.0277534
2004,11,Newport Hydrographic,NH15,9.826613934
2004,11,Newport Hydrographic,NH20,9.749541375
2004,11,Newport Hydrographic,NH25,9.67170819
2004,12,Newport Hydrographic,NH01,10.35089538
2004,12,Newport Hydrographic,NH03,10.50963623
2004,12,Newport Hydrographic,NH05,10.41221384
2004,12,Newport Hydrographic,NH10,10.18596535
2004,12,Newport Hydrographic,NH15,10.18076195
2005,1,Newport Hydrographic,NH05,10.1227709
2005,2,Newport Hydrographic,NH01,10.51260396
2005,2,Newport Hydrographic,NH03,10.52960872
2005,2,Newport Hydrographic,NH05,10.49057777
2005,2,Newport Hydrographic,NH10,10.38813085
2005,2,Newport Hydrographic,NH15,10.44279718
2005,2,Newport Hydrographic,NH20,10.46116976
2005,2,Newport Hydrographic,NH25,10.48194753
2005,3,Newport Hydrographic,NH01,10.85594506
2005,3,Newport Hydrographic,NH03,10.63115114
2005,3,Newport Hydrographic,NH05,10.29015255
2005,3,Newport Hydrographic,NH10,10.13859488
2005,3,Newport Hydrographic,NH15,10.52239883
2005,4,Newport Hydrographic,NH01,10.96896103
2005,4,Newport Hydrographic,NH03,10.62679127
2005,4,Newport Hydrographic,NH05,10.76548592
2005,4,Newport Hydrographic,NH10,10.14786837
2005,4,Newport Hydrographic,NH15,10.32900722
2005,4,Newport Hydrographic,NH20,10.62937598
2005,4,Newport Hydrographic,NH25,10.64158703
2005,5,Newport Hydrographic,NH05,10.08338638
2005,5,Newport Hydrographic,NH10,11.21999999
2005,5,Newport Hydrographic,NH15,10.82494874
2005,5,Newport Hydrographic,NH20,10.3281818
2005,5,Newport Hydrographic,NH25,10.97501019
2005,6,Newport Hydrographic,NH01,14.10947621
2005,6,Newport Hydrographic,NH03,12.66675638
2005,6,Newport Hydrographic,NH05,12.1182795
2005,6,Newport Hydrographic,NH10,10.83974633
2005,6,Newport Hydrographic,NH15,11.0170184
2005,6,Newport Hydrographic,NH20,10.66687881
2005,6,Newport Hydrographic,NH25,10.82215977
2005,7,Newport Hydrographic,NH01,13.55005881
2005,7,Newport Hydrographic,NH03,9.82485678
2005,7,Newport Hydrographic,NH05,8.645197258
2005,7,Newport Hydrographic,NH10,9.448259698
2005,7,Newport Hydrographic,NH15,10.17473924
2005,7,Newport Hydrographic,NH20,11.01099898
2005,7,Newport Hydrographic,NH25,11.12456798
2005,8,Newport Hydrographic,NH01,7.778472265
2005,8,Newport Hydrographic,NH03,7.900939862
2005,8,Newport Hydrographic,NH05,8.170745894
2005,8,Newport Hydrographic,NH10,8.466729633
2005,8,Newport Hydrographic,NH15,8.682008047
2005,8,Newport Hydrographic,NH20,9.141420773
2005,8,Newport Hydrographic,NH25,9.709852522
2005,9,Newport Hydrographic,NH01,9.105447096
2005,9,Newport Hydrographic,NH03,8.232801926
2005,9,Newport Hydrographic,NH05,8.311655815
2005,9,Newport Hydrographic,NH10,8.280121906
2005,9,Newport Hydrographic,NH15,8.549493863
2005,9,Newport Hydrographic,NH20,8.755254462
2005,9,Newport Hydrographic,NH25,8.931156767
2005,10,Newport Hydrographic,NH01,12.15953845
2005,10,Newport Hydrographic,NH03,11.97372499
2005,10,Newport Hydrographic,NH05,11.00933331
2005,10,Newport Hydrographic,NH10,9.952532521
2005,10,Newport Hydrographic,NH15,9.500823503
2005,10,Newport Hydrographic,NH20,9.568255074
2005,10,Newport Hydrographic,NH25,9.864102033
2005,11,Newport Hydrographic,NH01,11.39379443
2005,11,Newport Hydrographic,NH03,11.54002491
2005,11,Newport Hydrographic,NH05,11.54394616
2005,11,Newport Hydrographic,NH10,11.33864939
2005,11,Newport Hydrographic,NH15,11.45634052
2005,11,Newport Hydrographic,NH20,10.77017899
2005,11,Newport Hydrographic,NH25,10.55246201
2005,12,Newport Hydrographic,NH01,9.642799968
2005,12,Newport Hydrographic,NH03,10.23145209
2005,12,Newport Hydrographic,NH05,10.57890685
2005,12,Newport Hydrographic,NH10,10.68714352
2005,12,Newport Hydrographic,NH15,10.79243133
2005,12,Newport Hydrographic,NH20,10.48687071
2005,12,Newport Hydrographic,NH25,10.04067175
2006,2,Newport Hydrographic,NH01,10.41909059
2006,2,Newport Hydrographic,NH03,10.26350888
2006,2,Newport Hydrographic,NH05,10.10734909
2006,2,Newport Hydrographic,NH10,10.04567604
2006,2,Newport Hydrographic,NH15,10.40378149
2006,2,Newport Hydrographic,NH20,10.30314102
2006,2,Newport Hydrographic,NH25,10.39449702
2006,3,Newport Hydrographic,NH01,10.16250992
2006,3,Newport Hydrographic,NH03,10.13914548
2006,3,Newport Hydrographic,NH05,10.08675459
2006,4,Newport Hydrographic,NH01,10.95641196
2006,4,Newport Hydrographic,NH03,10.52043703
2006,4,Newport Hydrographic,NH05,10.42979143
2006,4,Newport Hydrographic,NH10,10.14530962
2006,4,Newport Hydrographic,NH15,10.40983981
2006,4,Newport Hydrographic,NH20,10.35946654
2006,4,Newport Hydrographic,NH25,10.19167399
2006,5,Newport Hydrographic,NH01,12.68488002
2006,5,Newport Hydrographic,NH03,11.77701554
2006,5,Newport Hydrographic,NH05,8.94794567
2006,5,Newport Hydrographic,NH10,9.532818172
2006,5,Newport Hydrographic,NH15,9.547649652
2006,5,Newport Hydrographic,NH20,9.861472256
2006,5,Newport Hydrographic,NH25,10.05232499
2006,6,Newport Hydrographic,NH01,10.74610685
2006,6,Newport Hydrographic,NH03,9.045407263
2006,6,Newport Hydrographic,NH05,9.355166142
2006,6,Newport Hydrographic,NH10,9.398048872
2006,6,Newport Hydrographic,NH15,9.529832584
2006,6,Newport Hydrographic,NH20,9.875810478
2006,6,Newport Hydrographic,NH25,10.62474803
2006,7,Newport Hydrographic,NH01,9.786197436
2006,7,Newport Hydrographic,NH03,8.743107409
2006,7,Newport Hydrographic,NH05,8.474170135
2006,7,Newport Hydrographic,NH10,8.913734706
2006,7,Newport Hydrographic,NH15,9.118430504
2006,7,Newport Hydrographic,NH20,9.266266003
2006,7,Newport Hydrographic,NH25,9.711398983
2006,8,Newport Hydrographic,NH01,8.374742521
2006,8,Newport Hydrographic,NH03,8.254045632
2006,8,Newport Hydrographic,NH05,8.318472358
2006,8,Newport Hydrographic,NH10,8.547801798
2006,8,Newport Hydrographic,NH15,8.915549687
2006,8,Newport Hydrographic,NH20,9.192773051
2006,8,Newport Hydrographic,NH25,9.526686188
2006,9,Newport Hydrographic,NH01,10.59642351
2006,9,Newport Hydrographic,NH03,9.403190599
2006,9,Newport Hydrographic,NH05,9.02808295
2006,9,Newport Hydrographic,NH10,8.905731713
2006,9,Newport Hydrographic,NH15,9.353991075
2006,9,Newport Hydrographic,NH20,9.397105374
2006,9,Newport Hydrographic,NH25,9.457834701
2006,10,Newport Hydrographic,NH01,9.542655985
2006,10,Newport Hydrographic,NH03,9.416998927
2006,10,Newport Hydrographic,NH05,9.27329479
2006,10,Newport Hydrographic,NH10,8.803028189
2006,10,Newport Hydrographic,NH15,8.978926907
2006,10,Newport Hydrographic,NH20,9.059072504
2006,10,Newport Hydrographic,NH25,9.632520066
2006,11,Newport Hydrographic,NH01,11.33879173
2006,11,Newport Hydrographic,NH03,11.247587
2006,11,Newport Hydrographic,NH05,11.17866606
2006,11,Newport Hydrographic,NH10,10.9091151
2006,11,Newport Hydrographic,NH15,11.23194442
2006,12,Newport Hydrographic,NH01,10.97458567
2006,12,Newport Hydrographic,NH03,11.10915107
2006,12,Newport Hydrographic,NH05,11.07853563
2006,12,Newport Hydrographic,NH10,10.98299129
2006,12,Newport Hydrographic,NH15,10.79536627
2006,12,Newport Hydrographic,NH20,11.01285899
2006,12,Newport Hydrographic,NH25,10.90950901
2007,1,Newport Hydrographic,NH01,9.378194483
2007,1,Newport Hydrographic,NH03,9.812909305
2007,1,Newport Hydrographic,NH05,9.595975424
2007,1,Newport Hydrographic,NH10,9.696605972
2007,1,Newport Hydrographic,NH15,9.986649939
2007,1,Newport Hydrographic,NH20,10.04376798
2007,1,Newport Hydrographic,NH25,10.11045647
2007,2,Newport Hydrographic,NH01,9.645999908
2007,2,Newport Hydrographic,NH03,9.53659306
2007,2,Newport Hydrographic,NH05,9.670222212
2007,2,Newport Hydrographic,NH10,9.697115601
2007,2,Newport Hydrographic,NH15,9.535134497
2007,2,Newport Hydrographic,NH20,9.559238997
2007,2,Newport Hydrographic,NH25,9.615745001
2007,3,Newport Hydrographic,NH01,10.11259967
2007,3,Newport Hydrographic,NH03,9.968314938
2007,3,Newport Hydrographic,NH05,9.609592676
2007,3,Newport Hydrographic,NH10,9.55760068
2007,3,Newport Hydrographic,NH15,9.648645537
2007,3,Newport Hydrographic,NH20,9.640016984
2007,3,Newport Hydrographic,NH25,9.755779222
2007,4,Newport Hydrographic,NH01,10.6067
2007,4,Newport Hydrographic,NH03,9.505513625
2007,4,Newport Hydrographic,NH05,9.256073667
2007,4,Newport Hydrographic,NH10,9.221121874
2007,4,Newport Hydrographic,NH15,9.522858799
2007,4,Newport Hydrographic,NH20,9.481245926
2007,4,Newport Hydrographic,NH25,9.441197423
2007,5,Newport Hydrographic,NH01,9.855361631
2007,5,Newport Hydrographic,NH03,9.203259536
2007,5,Newport Hydrographic,NH05,8.263220236
2007,5,Newport Hydrographic,NH10,7.978934185
2007,5,Newport Hydrographic,NH15,8.783738195
2007,5,Newport Hydrographic,NH20,9.034686961
2007,5,Newport Hydrographic,NH25,9.394744459
2007,6,Newport Hydrographic,NH01,9.804543634
2007,6,Newport Hydrographic,NH03,8.867248553
2007,6,Newport Hydrographic,NH05,8.89497646
2007,6,Newport Hydrographic,NH10,9.073490897
2007,6,Newport Hydrographic,NH15,9.097110054
2007,6,Newport Hydrographic,NH20,8.984835347
2007,6,Newport Hydrographic,NH25,9.596432016
2007,7,Newport Hydrographic,NH01,11.15999169
2007,7,Newport Hydrographic,NH03,8.69106904
2007,7,Newport Hydrographic,NH05,8.749590359
2007,7,Newport Hydrographic,NH10,8.668859712
2007,7,Newport Hydrographic,NH15,9.187769719
2007,7,Newport Hydrographic,NH20,9.514742527
2007,7,Newport Hydrographic,NH25,10.00215597
2007,8,Newport Hydrographic,NH01,9.736254041
2007,8,Newport Hydrographic,NH03,8.915749997
2007,8,Newport Hydrographic,NH05,8.521857001
2007,8,Newport Hydrographic,NH10,8.471761033
2007,8,Newport Hydrographic,NH15,8.455151865
2007,8,Newport Hydrographic,NH20,8.575294989
2007,8,Newport Hydrographic,NH25,8.792066018
2007,9,Newport Hydrographic,NH01,9.168618206
2007,9,Newport Hydrographic,NH03,8.572373161
2007,9,Newport Hydrographic,NH05,8.715162651
2007,9,Newport Hydrographic,NH10,8.494539762
2007,9,Newport Hydrographic,NH15,8.475527122
2007,9,Newport Hydrographic,NH20,8.690459013
2007,9,Newport Hydrographic,NH25,9.032806997
2007,10,Newport Hydrographic,NH01,12.0011611
2007,10,Newport Hydrographic,NH03,11.57144672
2007,10,Newport Hydrographic,NH05,11.10629015
2007,10,Newport Hydrographic,NH10,9.663097394
2007,10,Newport Hydrographic,NH15,9.860047731
2007,10,Newport Hydrographic,NH20,9.546991589
2007,10,Newport Hydrographic,NH25,9.735297778
2007,11,Newport Hydrographic,NH01,10.01278206
2007,11,Newport Hydrographic,NH03,9.783738091
2007,11,Newport Hydrographic,NH05,9.646723824
2007,11,Newport Hydrographic,NH10,9.534947019
2007,11,Newport Hydrographic,NH15,9.880344944
2007,11,Newport Hydrographic,NH20,9.793395996
2007,11,Newport Hydrographic,NH25,9.908545485
2007,12,Newport Hydrographic,NH01,9.850270828
2007,12,Newport Hydrographic,NH03,9.863406575
2007,12,Newport Hydrographic,NH05,9.853768416
2007,12,Newport Hydrographic,NH10,9.738738307
2007,12,Newport Hydrographic,NH15,9.842031379
2007,12,Newport Hydrographic,NH20,9.923640995
2007,12,Newport Hydrographic,NH25,9.759273977
2008,2,Newport Hydrographic,NH01,8.537805838
2008,2,Newport Hydrographic,NH03,8.517420422
2008,2,Newport Hydrographic,NH05,8.48766854
2008,2,Newport Hydrographic,NH10,8.53250131
2008,2,Newport Hydrographic,NH15,8.548908634
2008,2,Newport Hydrographic,NH20,8.636331005
2008,2,Newport Hydrographic,NH25,8.620547972
2008,3,Newport Hydrographic,NH01,8.904363145
2008,3,Newport Hydrographic,NH03,8.786909321
2008,3,Newport Hydrographic,NH05,8.812309238
2008,3,Newport Hydrographic,NH10,8.628582151
2008,3,Newport Hydrographic,NH15,8.552902564
2008,3,Newport Hydrographic,NH25,8.655549021
2008,4,Newport Hydrographic,NH01,9.216804934
2008,4,Newport Hydrographic,NH03,8.666155793
2008,4,Newport Hydrographic,NH05,8.283395804
2008,4,Newport Hydrographic,NH10,8.394607804
2008,4,Newport Hydrographic,NH15,8.441621485
2008,4,Newport Hydrographic,NH20,8.46921299
2008,4,Newport Hydrographic,NH25,8.300464454
2008,5,Newport Hydrographic,NH01,8.497402141
2008,5,Newport Hydrographic,NH03,8.074985296
2008,5,Newport Hydrographic,NH05,8.065720979
2008,5,Newport Hydrographic,NH10,8.115513133
2008,5,Newport Hydrographic,NH15,8.273095314
2008,5,Newport Hydrographic,NH20,8.26203011
2008,5,Newport Hydrographic,NH25,8.383701168
2008,6,Newport Hydrographic,NH01,8.700689522
2008,6,Newport Hydrographic,NH03,8.097144418
2008,6,Newport Hydrographic,NH05,7.88286867
2008,6,Newport Hydrographic,NH10,7.841755093
2008,6,Newport Hydrographic,NH15,8.255029012
2008,6,Newport Hydrographic,NH20,8.174197979
2008,6,Newport Hydrographic,NH25,8.363054004
2008,7,Newport Hydrographic,NH01,8.516499288
2008,7,Newport Hydrographic,NH03,7.950065358
2008,7,Newport Hydrographic,NH05,7.929061932
2008,7,Newport Hydrographic,NH10,8.083930156
2008,7,Newport Hydrographic,NH15,8.109527808
2008,7,Newport Hydrographic,NH20,7.951910113
2008,7,Newport Hydrographic,NH25,8.528563642
2008,8,Newport Hydrographic,NH01,11.96389119
2008,8,Newport Hydrographic,NH03,10.69822444
2008,8,Newport Hydrographic,NH05,9.025477397
2008,8,Newport Hydrographic,NH10,9.507420877
2008,8,Newport Hydrographic,NH15,9.116217785
2008,8,Newport Hydrographic,NH20,9.828370993
2008,8,Newport Hydrographic,NH25,9.256562649
2008,9,Newport Hydrographic,NH01,9.421707919
2008,9,Newport Hydrographic,NH03,9.232239291
2008,9,Newport Hydrographic,NH05,8.406094382
2008,9,Newport Hydrographic,NH10,8.410943651
2008,9,Newport Hydrographic,NH15,8.652637252
2008,9,Newport Hydrographic,NH20,8.398238492
2008,9,Newport Hydrographic,NH25,8.551228011
2008,10,Newport Hydrographic,NH01,11.10805638
2008,10,Newport Hydrographic,NH03,10.23267554
2008,10,Newport Hydrographic,NH05,9.836042749
2008,10,Newport Hydrographic,NH10,9.641690776
2008,10,Newport Hydrographic,NH15,9.259355474
2008,10,Newport Hydrographic,NH20,9.169534001
2008,10,Newport Hydrographic,NH25,9.399926333
2008,11,Newport Hydrographic,NH01,11.99366221
2008,11,Newport Hydrographic,NH03,11.82227839
2008,11,Newport Hydrographic,NH05,11.83660256
2008,11,Newport Hydrographic,NH10,10.75705884
2008,11,Newport Hydrographic,NH15,10.63698168
2008,11,Newport Hydrographic,NH20,9.754891019
2008,11,Newport Hydrographic,NH25,9.894109015
2008,12,Newport Hydrographic,NH01,11.22599644
2008,12,Newport Hydrographic,NH03,11.17927774
2008,12,Newport Hydrographic,NH05,11.01302551
2008,12,Newport Hydrographic,NH10,10.30886328
2008,12,Newport Hydrographic,NH15,9.711992025
2008,12,Newport Hydrographic,NH20,9.672993002
2008,12,Newport Hydrographic,NH25,9.439425011
2009,1,Newport Hydrographic,NH01,9.31468011
2009,1,Newport Hydrographic,NH03,9.350889972
2009,1,Newport Hydrographic,NH05,9.329325396
2009,1,Newport Hydrographic,NH10,9.147124516
2009,1,Newport Hydrographic,NH15,9.294806499
2009,1,Newport Hydrographic,NH20,9.290952506
2009,1,Newport Hydrographic,NH25,9.255651979
2009,2,Newport Hydrographic,NH01,8.689454705
2009,2,Newport Hydrographic,NH03,8.740725549
2009,2,Newport Hydrographic,NH05,8.724396898
2009,2,Newport Hydrographic,NH10,8.77830315
2009,2,Newport Hydrographic,NH15,8.933325529
2009,2,Newport Hydrographic,NH20,8.953427019
2009,2,Newport Hydrographic,NH25,8.934737463
2009,3,Newport Hydrographic,NH01,9.521840181
2009,3,Newport Hydrographic,NH03,9.473986925
2009,3,Newport Hydrographic,NH05,9.442942142
2009,3,Newport Hydrographic,NH10,9.226664075
2009,3,Newport Hydrographic,NH15,9.34800845
2009,3,Newport Hydrographic,NH20,9.345585003
2009,3,Newport Hydrographic,NH25,9.046405029
2009,4,Newport Hydrographic,NH01,8.344324694
2009,4,Newport Hydrographic,NH03,7.361604528
2009,4,Newport Hydrographic,NH05,8.104496037
2009,4,Newport Hydrographic,NH10,8.166291799
2009,4,Newport Hydrographic,NH15,8.319202083
2009,4,Newport Hydrographic,NH20,8.305621953
2009,4,Newport Hydrographic,NH25,8.58822402
2009,5,Newport Hydrographic,NH01,9.832289924
2009,5,Newport Hydrographic,NH03,9.319891161
2009,5,Newport Hydrographic,NH05,9.010545382
2009,5,Newport Hydrographic,NH10,8.354199403
2009,5,Newport Hydrographic,NH15,8.762334684
2009,5,Newport Hydrographic,NH20,8.556214008
2009,5,Newport Hydrographic,NH25,8.710172
2009,6,Newport Hydrographic,NH01,9.394408227
2009,6,Newport Hydrographic,NH03,8.013039144
2009,6,Newport Hydrographic,NH05,7.893014823
2009,6,Newport Hydrographic,NH10,8.06280699
2009,6,Newport Hydrographic,NH15,8.232015484
2009,6,Newport Hydrographic,NH20,8.335476995
2009,6,Newport Hydrographic,NH25,8.565527617
2009,7,Newport Hydrographic,NH01,8.835547645
2009,7,Newport Hydrographic,NH03,8.285470988
2009,7,Newport Hydrographic,NH05,7.908269478
2009,7,Newport Hydrographic,NH10,8.285286731
2009,7,Newport Hydrographic,NH15,8.171646623
2009,7,Newport Hydrographic,NH20,8.409264505
2009,7,Newport Hydrographic,NH25,8.650673047
2009,8,Newport Hydrographic,NH01,10.5532916
2009,8,Newport Hydrographic,NH03,9.472695869
2009,8,Newport Hydrographic,NH05,8.713313384
2009,8,Newport Hydrographic,NH10,8.588558886
2009,8,Newport Hydrographic,NH15,8.662549614
2009,8,Newport Hydrographic,NH20,8.58877492
2009,8,Newport Hydrographic,NH25,8.946233213
2009,9,Newport Hydrographic,NH01,13.66650402
2009,9,Newport Hydrographic,NH03,9.993640878
2009,9,Newport Hydrographic,NH05,9.75266718
2009,9,Newport Hydrographic,NH10,9.224215041
2009,9,Newport Hydrographic,NH15,8.936771022
2009,9,Newport Hydrographic,NH20,9.395012491
2009,9,Newport Hydrographic,NH25,9.620434487
2009,10,Newport Hydrographic,NH01,10.78403531
2009,10,Newport Hydrographic,NH03,10.97828883
2009,10,Newport Hydrographic,NH05,10.07875719
2009,10,Newport Hydrographic,NH10,9.125287779
2009,10,Newport Hydrographic,NH15,9.282026711
2009,10,Newport Hydrographic,NH20,9.479949985
2009,10,Newport Hydrographic,NH25,9.666128528
2009,11,Newport Hydrographic,NH01,11.91128554
2009,11,Newport Hydrographic,NH03,11.66950026
2009,11,Newport Hydrographic,NH05,11.59916809
2009,11,Newport Hydrographic,NH10,10.75035317
2009,11,Newport Hydrographic,NH15,10.31817503
2009,11,Newport Hydrographic,NH20,10.53762625
2009,11,Newport Hydrographic,NH25,10.71839189
2009,12,Newport Hydrographic,NH01,10.44795165
2009,12,Newport Hydrographic,NH03,10.47357234
2009,12,Newport Hydrographic,NH05,10.26638455
2009,12,Newport Hydrographic,NH10,10.77474432
2009,12,Newport Hydrographic,NH15,11.03636054
2009,12,Newport Hydrographic,NH20,10.90456506
2009,12,Newport Hydrographic,NH25,10.45784499
2010,2,Newport Hydrographic,NH01,10.8195603
2010,2,Newport Hydrographic,NH03,10.88081147
2010,2,Newport Hydrographic,NH05,10.87928332
2010,2,Newport Hydrographic,NH10,10.89677311
2010,2,Newport Hydrographic,NH15,10.86462323
2010,2,Newport Hydrographic,NH20,10.77969151
2010,2,Newport Hydrographic,NH25,10.8752763
2010,3,Newport Hydrographic,NH01,10.83459997
2010,3,Newport Hydrographic,NH03,10.7518046
2010,3,Newport Hydrographic,NH05,10.45310578
2010,3,Newport Hydrographic,NH10,10.41997536
2010,3,Newport Hydrographic,NH15,10.61494025
2010,3,Newport Hydrographic,NH20,10.639842
2010,3,Newport Hydrographic,NH25,10.574053
2010,4,Newport Hydrographic,NH01,10.85477996
2010,4,Newport Hydrographic,NH03,10.60301298
2010,4,Newport Hydrographic,NH05,10.36418034
2010,4,Newport Hydrographic,NH10,10.33237181
2010,4,Newport Hydrographic,NH15,10.2958357
2010,4,Newport Hydrographic,NH20,10.27060503
2010,4,Newport Hydrographic,NH25,10.14280696
2010,5,Newport Hydrographic,NH01,10.67706688
2010,5,Newport Hydrographic,NH03,10.31744838
2010,5,Newport Hydrographic,NH05,9.611768601
2010,5,Newport Hydrographic,NH10,9.60969374
2010,5,Newport Hydrographic,NH15,10.04188319
2010,5,Newport Hydrographic,NH20,10.12163774
2010,5,Newport Hydrographic,NH25,10.2714961
2010,6,Newport Hydrographic,NH01,8.955863756
2010,6,Newport Hydrographic,NH03,9.476641625
2010,6,Newport Hydrographic,NH05,10.7796379
2010,6,Newport Hydrographic,NH10,9.481303759
2010,6,Newport Hydrographic,NH15,9.837108245
2010,6,Newport Hydrographic,NH20,9.929805508
2010,6,Newport Hydrographic,NH25,10.19528221
2010,7,Newport Hydrographic,NH01,7.832300849
2010,7,Newport Hydrographic,NH03,7.692665738
2010,7,Newport Hydrographic,NH05,7.679928578
2010,7,Newport Hydrographic,NH10,8.005683491
2010,7,Newport Hydrographic,NH15,8.181649017
2010,7,Newport Hydrographic,NH20,8.577021494
2010,7,Newport Hydrographic,NH25,9.093842482
2010,8,Newport Hydrographic,NH01,9.051751374
