Year,Month,Transect,Station,Upper100mTemp
2017,1,Newport Hydrographic,NH25,10.29575237
2017,2,Newport Hydrographic,NH01,10.61436734
2017,2,Newport Hydrographic,NH03,10.67174922
2017,2,Newport Hydrographic,NH05,10.54175666
2017,2,Newport Hydrographic,NH10,10.64720912
2017,2,Newport Hydrographic,NH15,10.68820062
2017,2,Newport Hydrographic,NH20,10.6635992
2017,2,Newport Hydrographic,NH25,10.6207842
2017,3,Newport Hydrographic,NH01,10.50337529
2017,3,Newport Hydrographic,NH03,10.4759174
2017,3,Newport Hydrographic,NH05,10.42474278
2017,3,Newport Hydrographic,NH10,10.26765588
2017,3,Newport Hydrographic,NH15,10.25003998
2017,3,Newport Hydrographic,NH20,9.888037987
2017,3,Newport Hydrographic,NH25,10.12667503
2017,4,Newport Hydrographic,NH01,11.09918288
2017,4,Newport Hydrographic,NH03,10.97148029
2017,4,Newport Hydrographic,NH05,10.71351935
2017,4,Newport Hydrographic,NH10,10.70338948
2017,4,Newport Hydrographic,NH15,10.51919886
2017,5,Newport Hydrographic,NH01,9.062266684
2017,5,Newport Hydrographic,NH03,9.135030951
2017,5,Newport Hydrographic,NH05,9.143176922
2017,5,Newport Hydrographic,NH10,9.855834208
2017,5,Newport Hydrographic,NH15,10.29070332
2017,5,Newport Hydrographic,NH20,10.54235361
2017,5,Newport Hydrographic,NH25,10.63923713
2017,6,Newport Hydrographic,NH01,11.97273159
2017,6,Newport Hydrographic,NH03,10.02889999
2017,6,Newport Hydrographic,NH05,9.542315762
2017,6,Newport Hydrographic,NH10,9.290273959
2017,6,Newport Hydrographic,NH15,9.808885892
2017,6,Newport Hydrographic,NH20,10.16122902
2017,6,Newport Hydrographic,NH25,10.41598201
2017,7,Newport Hydrographic,NH01,8.415349363
2017,7,Newport Hydrographic,NH03,7.876719088
2017,7,Newport Hydrographic,NH05,8.150153559
2017,7,Newport Hydrographic,NH10,8.539530766
2017,7,Newport Hydrographic,NH15,8.708889687
2017,7,Newport Hydrographic,NH20,9.177567932
2017,7,Newport Hydrographic,NH25,10.21331475
2017,8,Newport Hydrographic,NH01,8.200023064
2017,8,Newport Hydrographic,NH03,8.552824974
2017,8,Newport Hydrographic,NH05,8.430356101
2017,8,Newport Hydrographic,NH10,8.694957965
2017,8,Newport Hydrographic,NH15,8.954689381
2017,8,Newport Hydrographic,NH20,9.092612
2017,8,Newport Hydrographic,NH25,9.201531295
2017,9,Newport Hydrographic,NH01,10.36585266
2017,9,Newport Hydrographic,NH03,9.018904389
2017,9,Newport Hydrographic,NH05,9.916046162
2017,9,Newport Hydrographic,NH10,9.082956978
2017,9,Newport Hydrographic,NH15,9.36076019
2017,9,Newport Hydrographic,NH20,9.731233015
2017,9,Newport Hydrographic,NH25,9.626837034
2017,10,Newport Hydrographic,NH01,11.58147887
2017,10,Newport Hydrographic,NH03,11.31761275
2017,10,Newport Hydrographic,NH05,11.09044719
2017,11,Newport Hydrographic,NH01,11.79204618
2017,11,Newport Hydrographic,NH03,11.21760872
2017,11,Newport Hydrographic,NH05,11.05184414
2017,11,Newport Hydrographic,NH10,10.29028747
2017,11,Newport Hydrographic,NH15,9.679580212
2017,12,Newport Hydrographic,NH01,11.32593463
2017,12,Newport Hydrographic,NH03,11.42078444
2017,12,Newport Hydrographic,NH05,11.22207202
2017,12,Newport Hydrographic,NH10,11.45591112
2017,12,Newport Hydrographic,NH15,11.48852899
2017,12,Newport Hydrographic,NH20,11.09437095
2017,12,Newport Hydrographic,NH25,10.96883798
2018,2,Newport Hydrographic,NH01,8.985038969
2018,2,Newport Hydrographic,NH03,10.26599182
2018,2,Newport Hydrographic,NH05,10.24612092
2018,2,Newport Hydrographic,NH10,10.11809462
2018,2,Newport Hydrographic,NH15,10.32888096
2018,2,Newport Hydrographic,NH20,10.4560151
2018,2,Newport Hydrographic,NH25,10.68050573
2018,3,Newport Hydrographic,NH01,9.566578264
2018,3,Newport Hydrographic,NH03,9.311230238
2018,3,Newport Hydrographic,NH05,9.731999881
2018,3,Newport Hydrographic,NH10,9.467266642
2018,3,Newport Hydrographic,NH15,9.331702468
2018,3,Newport Hydrographic,NH20,9.5971469
2018,3,Newport Hydrographic,NH25,9.628313132
2018,4,Newport Hydrographic,NH01,10.21669632
2018,4,Newport Hydrographic,NH03,9.670175236
2018,4,Newport Hydrographic,NH05,9.644474552
2018,4,Newport Hydrographic,NH10,9.610056957
2018,4,Newport Hydrographic,NH15,10.22299565
2018,5,Newport Hydrographic,NH01,10.24589656
2018,5,Newport Hydrographic,NH03,9.618897565
2018,5,Newport Hydrographic,NH05,9.456392098
2018,5,Newport Hydrographic,NH10,9.508800169
2018,5,Newport Hydrographic,NH15,9.981724668
2018,5,Newport Hydrographic,NH20,10.04323129
2018,5,Newport Hydrographic,NH25,10.2652636
2018,6,Newport Hydrographic,NH01,9.177295952
2018,6,Newport Hydrographic,NH03,8.679027403
2018,6,Newport Hydrographic,NH05,8.440996033
2018,6,Newport Hydrographic,NH10,8.655477775
2018,6,Newport Hydrographic,NH15,9.241748746
2018,6,Newport Hydrographic,NH20,9.832361965
2018,6,Newport Hydrographic,NH25,10.21019802
2018,7,Newport Hydrographic,NH01,10.17147936
2018,7,Newport Hydrographic,NH03,9.045012253
2018,7,Newport Hydrographic,NH05,8.852210672
2018,7,Newport Hydrographic,NH10,8.686350599
2018,7,Newport Hydrographic,NH15,9.047701219
2018,7,Newport Hydrographic,NH20,8.888995972
2018,7,Newport Hydrographic,NH25,9.194345007
2018,8,Newport Hydrographic,NH01,9.021716262
2018,8,Newport Hydrographic,NH03,8.8292616
2018,8,Newport Hydrographic,NH05,8.71256813
2018,8,Newport Hydrographic,NH10,8.936042327
2018,8,Newport Hydrographic,NH15,8.97112778
2018,8,Newport Hydrographic,NH20,9.065708079
2018,8,Newport Hydrographic,NH25,9.331120996
2018,9,Newport Hydrographic,NH01,12.90581663
2018,9,Newport Hydrographic,NH03,10.87328197
2018,9,Newport Hydrographic,NH05,9.837988635
2018,9,Newport Hydrographic,NH10,9.388526148
2018,9,Newport Hydrographic,NH15,9.256657297
2018,9,Newport Hydrographic,NH20,9.340332311
2018,9,Newport Hydrographic,NH25,9.60963202
2018,10,Newport Hydrographic,NH01,10.47142388
2018,10,Newport Hydrographic,NH03,10.02602828
2018,10,Newport Hydrographic,NH05,10.44289571
2018,10,Newport Hydrographic,NH10,9.583941007
2018,10,Newport Hydrographic,NH15,9.676142053
2018,10,Newport Hydrographic,NH20,9.765690002
2018,10,Newport Hydrographic,NH25,9.712279773
2018,11,Newport Hydrographic,NH01,12.19611309
2018,11,Newport Hydrographic,NH03,12.02426283
2018,11,Newport Hydrographic,NH05,11.75639656
2018,11,Newport Hydrographic,NH10,10.3874844
2018,11,Newport Hydrographic,NH15,9.993512793
2018,11,Newport Hydrographic,NH20,10.004999
2018,11,Newport Hydrographic,NH25,10.22515799
2018,12,Newport Hydrographic,NH01,9.69043645
2018,12,Newport Hydrographic,NH03,10.4706104
2018,12,Newport Hydrographic,NH05,10.38978924
2018,12,Newport Hydrographic,NH10,10.03629731
2018,12,Newport Hydrographic,NH15,10.04241928
2018,12,Newport Hydrographic,NH20,9.991263981
2018,12,Newport Hydrographic,NH25,9.796224487
2019,1,Newport Hydrographic,NH01,10.94320375
2019,1,Newport Hydrographic,NH03,11.03124789
2019,1,Newport Hydrographic,NH05,11.23382854
2019,1,Newport Hydrographic,NH10,11.30590529
2019,1,Newport Hydrographic,NH15,11.31762701
2019,1,Newport Hydrographic,NH20,11.23473235
2019,1,Newport Hydrographic,NH25,11.17210713
2019,2,Newport Hydrographic,NH01,10.30230989
2019,2,Newport Hydrographic,NH03,10.64716325
2019,2,Newport Hydrographic,NH05,10.84414113
2019,2,Newport Hydrographic,NH10,10.87533667
2019,2,Newport Hydrographic,NH15,10.99964206
2019,2,Newport Hydrographic,NH20,10.72022508
2019,2,Newport Hydrographic,NH25,10.84717272
2019,3,Newport Hydrographic,NH01,10.18714166
2019,3,Newport Hydrographic,NH03,10.3583833
2019,3,Newport Hydrographic,NH05,10.29012271
2019,3,Newport Hydrographic,NH10,10.28503765
2019,3,Newport Hydrographic,NH15,10.24243084
2019,3,Newport Hydrographic,NH20,10.15449899
2019,3,Newport Hydrographic,NH25,10.13837297
2019,4,Newport Hydrographic,NH01,10.34221398
2019,4,Newport Hydrographic,NH03,9.696809032
2019,4,Newport Hydrographic,NH05,9.628936074
2019,4,Newport Hydrographic,NH10,9.914601231
2019,4,Newport Hydrographic,NH15,10.36481727
2019,4,Newport Hydrographic,NH20,10.24508981
2019,4,Newport Hydrographic,NH25,10.3378265
2019,5,Newport Hydrographic,NH01,7.722018177
2019,5,Newport Hydrographic,NH03,7.977159568
2019,5,Newport Hydrographic,NH05,9.252769662
2019,5,Newport Hydrographic,NH10,9.237242847
2019,5,Newport Hydrographic,NH15,9.82765748
2019,5,Newport Hydrographic,NH20,10.08238687
2019,5,Newport Hydrographic,NH25,10.0229724
2019,6,Newport Hydrographic,NH01,8.263664694
2019,6,Newport Hydrographic,NH03,8.71634437
2019,6,Newport Hydrographic,NH05,8.391041984
2019,6,Newport Hydrographic,NH10,8.805858702
2019,6,Newport Hydrographic,NH15,9.011642168
2019,6,Newport Hydrographic,NH20,9.106894007
2019,6,Newport Hydrographic,NH25,9.656277639
2019,7,Newport Hydrographic,NH01,11.97252333
2019,7,Newport Hydrographic,NH03,10.14112881
2019,7,Newport Hydrographic,NH05,10.80930762
2019,7,Newport Hydrographic,NH10,9.92507659
2019,7,Newport Hydrographic,NH15,9.392004632
2019,7,Newport Hydrographic,NH20,9.723957703
2019,7,Newport Hydrographic,NH25,10.45038485
2019,8,Newport Hydrographic,NH01,9.40175558
2019,8,Newport Hydrographic,NH03,8.842137026
2019,8,Newport Hydrographic,NH05,9.299193199
2019,8,Newport Hydrographic,NH10,8.733544888
2019,8,Newport Hydrographic,NH15,9.258352442
2019,8,Newport Hydrographic,NH20,9.327051029
2019,8,Newport Hydrographic,NH25,9.918836994
2019,9,Newport Hydrographic,NH01,14.62652599
2019,9,Newport Hydrographic,NH03,12.73451285
2019,9,Newport Hydrographic,NH05,11.65048265
2019,9,Newport Hydrographic,NH10,10.63612639
2019,9,Newport Hydrographic,NH15,10.25849747
2019,9,Newport Hydrographic,NH20,10.28527637
2019,9,Newport Hydrographic,NH25,10.52927555
2019,10,Newport Hydrographic,NH01,11.06686164
2019,10,Newport Hydrographic,NH03,10.80567397
2019,10,Newport Hydrographic,NH05,10.93756021
2019,10,Newport Hydrographic,NH10,9.854813749
2019,10,Newport Hydrographic,NH15,10.88044047
2019,10,Newport Hydrographic,NH20,10.03631198
2019,10,Newport Hydrographic,NH25,9.977609005
2019,11,Newport Hydrographic,NH01,8.892947736
2019,11,Newport Hydrographic,NH03,8.671404725
2019,11,Newport Hydrographic,NH05,9.069541291
2019,11,Newport Hydrographic,NH10,8.913955792
2019,11,Newport Hydrographic,NH15,8.894765312
2019,11,Newport Hydrographic,NH20,8.93465498
2019,11,Newport Hydrographic,NH25,10.00436599
2019,12,Newport Hydrographic,NH01,9.16005239
2019,12,Newport Hydrographic,NH03,9.147917354
2019,12,Newport Hydrographic,NH05,9.345722784
2019,12,Newport Hydrographic,NH10,9.304296279
2019,12,Newport Hydrographic,NH15,9.248221835
2019,12,Newport Hydrographic,NH20,8.968846016
2019,12,Newport Hydrographic,NH25,9.205284004
2020,2,Newport Hydrographic,NH01,10.31247372
2020,2,Newport Hydrographic,NH03,10.07692781
2020,2,Newport Hydrographic,NH05,9.959956368
2020,2,Newport Hydrographic,NH10,10.07027298
2020,2,Newport Hydrographic,NH15,10.05865913
2020,2,Newport Hydrographic,NH20,9.879914007
2020,2,Newport Hydrographic,NH25,9.879058046
2020,3,Newport Hydrographic,NH01,8.661269437
2020,3,Newport Hydrographic,NH03,8.472306793
2020,3,Newport Hydrographic,NH05,8.432592482
2020,3,Newport Hydrographic,NH10,8.800283806
2020,3,Newport Hydrographic,NH15,9.098393019
2020,3,Newport Hydrographic,NH20,9.105981798
2020,3,Newport Hydrographic,NH25,9.486340756
2020,4,Newport Hydrographic,NH01,9.845814896
2020,4,Newport Hydrographic,NH03,9.713191323
2020,4,Newport Hydrographic,NH05,9.595429789
2020,4,Newport Hydrographic,NH10,9.356809017
2020,4,Newport Hydrographic,NH15,9.215828113
2020,4,Newport Hydrographic,NH20,9.28099699
2020,4,Newport Hydrographic,NH25,9.467580957
2020,5,Newport Hydrographic,NH01,13.16216845
2020,5,Newport Hydrographic,NH05,12.12908733
2020,6,Newport Hydrographic,NH01,12.58231502
2020,6,Newport Hydrographic,NH03,9.696479663
2020,6,Newport Hydrographic,NH05,9.238658046
2020,6,Newport Hydrographic,NH10,9.062081152
2020,6,Newport Hydrographic,NH15,9.051097074
2020,6,Newport Hydrographic,NH20,9.139077492
2020,6,Newport Hydrographic,NH25,9.219347498
2020,7,Newport Hydrographic,NH01,8.088731565
2020,7,Newport Hydrographic,NH03,8.466244422
2020,7,Newport Hydrographic,NH05,7.818166484
2020,7,Newport Hydrographic,NH10,8.317385686
2020,7,Newport Hydrographic,NH15,8.361719248
2020,7,Newport Hydrographic,NH20,8.158268995
2020,7,Newport Hydrographic,NH25,8.770155555
2020,8,Newport Hydrographic,NH01,9.103138009
2020,8,Newport Hydrographic,NH03,8.864147701
2020,8,Newport Hydrographic,NH05,8.634787712
2020,8,Newport Hydrographic,NH10,8.378828391
2020,8,Newport Hydrographic,NH15,8.411190299
2020,8,Newport Hydrographic,NH20,9.016615037
2020,8,Newport Hydrographic,NH25,9.731008062
2020,9,Newport Hydrographic,NH01,12.83467694
2020,9,Newport Hydrographic,NH03,12.04283569
2020,9,Newport Hydrographic,NH05,11.52552828
2020,9,Newport Hydrographic,NH10,9.966142102
2020,9,Newport Hydrographic,NH15,9.759448287
2020,9,Newport Hydrographic,NH20,9.663373503
2020,9,Newport Hydrographic,NH25,9.830218241
2020,10,Newport Hydrographic,NH01,12.760013
2020,10,Newport Hydrographic,NH03,11.61663831
2020,10,Newport Hydrographic,NH05,11.92120878
2020,10,Newport Hydrographic,NH10,11.62685639
2020,10,Newport Hydrographic,NH15,10.8980023
2020,10,Newport Hydrographic,NH20,10.85054041
2020,10,Newport Hydrographic,NH25,10.48703297
2020,11,Newport Hydrographic,NH05,10.81416362
2020,12,Newport Hydrographic,NH01,10.42177873
2020,12,Newport Hydrographic,NH03,10.48337629
2020,12,Newport Hydrographic,NH05,10.40163148
2020,12,Newport Hydrographic,NH10,10.29346426
2020,12,Newport Hydrographic,NH15,10.31183955
2020,12,Newport Hydrographic,NH20,10.14109896
2021,1,Newport Hydrographic,NH01,10.27439517
2021,1,Newport Hydrographic,NH03,10.29820432
2021,1,Newport Hydrographic,NH05,10.18479826
2021,1,Newport Hydrographic,NH10,10.2554152
2021,1,Newport Hydrographic,NH15,10.2721349
2021,2,Newport Hydrographic,NH01,9.746466676
2021,2,Newport Hydrographic,NH03,9.85666304
2021,2,Newport Hydrographic,NH05,9.840824545
2021,3,Newport Hydrographic,NH01,9.29844443
2021,3,Newport Hydrographic,NH03,9.266448684
2021,3,Newport Hydrographic,NH05,9.254411812
2021,3,Newport Hydrographic,NH10,9.227401312
2021,3,Newport Hydrographic,NH15,9.30907658
2021,3,Newport Hydrographic,NH20,9.055659037
2021,3,Newport Hydrographic,NH25,9.203592958
2021,4,Newport Hydrographic,NH01,8.37212491
2021,4,Newport Hydrographic,NH03,8.281432629
2021,4,Newport Hydrographic,NH05,7.972817534
2021,4,Newport Hydrographic,NH10,8.388388011
2021,4,Newport Hydrographic,NH15,8.519590722
2021,4,Newport Hydrographic,NH20,8.800529013
2021,4,Newport Hydrographic,NH25,9.212350035
2021,5,Newport Hydrographic,NH01,8.730682451
2021,5,Newport Hydrographic,NH03,8.226447732
2021,5,Newport Hydrographic,NH05,8.407472177
2021,5,Newport Hydrographic,NH10,8.250792518
2021,5,Newport Hydrographic,NH15,8.833346665
2021,5,Newport Hydrographic,NH20,8.555093211
2021,5,Newport Hydrographic,NH25,8.755724999
2021,6,Newport Hydrographic,NH03,9.032986164
2021,6,Newport Hydrographic,NH05,8.379513447
2021,6,Newport Hydrographic,NH10,8.463330421
2021,6,Newport Hydrographic,NH15,8.98454237
2021,6,Newport Hydrographic,NH20,9.375251989
2021,6,Newport Hydrographic,NH25,9.327764959
2021,7,Newport Hydrographic,NH01,9.59701004
2021,7,Newport Hydrographic,NH03,8.18995769
2021,7,Newport Hydrographic,NH05,8.759028192
2021,7,Newport Hydrographic,NH10,8.267761915
2021,7,Newport Hydrographic,NH15,8.362741587
2021,7,Newport Hydrographic,NH20,8.110950041
2021,7,Newport Hydrographic,NH25,8.586137991
2021,8,Newport Hydrographic,NH01,8.46559764
2021,8,Newport Hydrographic,NH03,8.459183461
2021,8,Newport Hydrographic,NH05,8.352353136
2021,8,Newport Hydrographic,NH10,8.400874131
2021,8,Newport Hydrographic,NH15,8.547664711
2021,8,Newport Hydrographic,NH20,8.466531987
2021,8,Newport Hydrographic,NH25,8.817566957
2021,9,Newport Hydrographic,NH01,9.837698572
2021,9,Newport Hydrographic,NH03,9.120273448
2021,9,Newport Hydrographic,NH05,8.583066848
2021,9,Newport Hydrographic,NH10,7.971394647
2021,9,Newport Hydrographic,NH15,8.206826473
2021,9,Newport Hydrographic,NH20,8.651631288
2021,9,Newport Hydrographic,NH25,8.486939401
2021,10,Newport Hydrographic,NH01,12.50564513
2021,10,Newport Hydrographic,NH03,11.99459108
2021,10,Newport Hydrographic,NH05,11.54904966
2021,11,Newport Hydrographic,NH01,12.3865618
2021,11,Newport Hydrographic,NH03,12.42080218
2021,11,Newport Hydrographic,NH05,12.24994177
2021,11,Newport Hydrographic,NH10,11.8331539
2021,11,Newport Hydrographic,NH20,11.72995399
2021,11,Newport Hydrographic,NH25,11.599237
2021,12,Newport Hydrographic,NH05,10.98800333
2022,1,Newport Hydrographic,NH01,10.08119468
2022,1,Newport Hydrographic,NH03,10.294459
2022,1,Newport Hydrographic,NH05,10.3050018
2022,1,Newport Hydrographic,NH10,10.35042498
2022,1,Newport Hydrographic,NH15,10.40466624
2022,1,Newport Hydrographic,NH20,10.09713599
2022,1,Newport Hydrographic,NH25,9.921007032
2022,2,Newport Hydrographic,NH01,9.512276173
2022,2,Newport Hydrographic,NH03,9.517462323
2022,2,Newport Hydrographic,NH05,9.521623494
2022,2,Newport Hydrographic,NH10,9.909653859
2022,2,Newport Hydrographic,NH15,9.967558361
2022,2,Newport Hydrographic,NH20,10.072724
2022,2,Newport Hydrographic,NH25,9.89891099
2022,3,Newport Hydrographic,NH01,9.584323659
2022,3,Newport Hydrographic,NH03,9.415157806
2022,3,Newport Hydrographic,NH05,9.318692977
2022,3,Newport Hydrographic,NH10,9.113766217
2022,3,Newport Hydrographic,NH15,8.955507255
2022,3,Newport Hydrographic,NH20,9.097585964
2022,3,Newport Hydrographic,NH25,9.491136036
2022,4,Newport Hydrographic,NH01,10.16678801
2022,4,Newport Hydrographic,NH03,9.422637892
2022,4,Newport Hydrographic,NH05,9.105724862
2022,4,Newport Hydrographic,NH10,8.68981739
2022,4,Newport Hydrographic,NH15,8.998361665
2022,4,Newport Hydrographic,NH20,9.062532024
2022,4,Newport Hydrographic,NH25,9.220907974
2022,5,Newport Hydrographic,NH01,9.934432496
2022,5,Newport Hydrographic,NH03,9.838174169
2022,5,Newport Hydrographic,NH05,9.878587637
2022,5,Newport Hydrographic,NH10,9.283142626
2022,5,Newport Hydrographic,NH15,9.675952594
2022,5,Newport Hydrographic,NH20,9.544182995
2022,5,Newport Hydrographic,NH25,9.578209744
2022,6,Newport Hydrographic,NH01,13.62561876
2022,6,Newport Hydrographic,NH03,10.61204128
2022,6,Newport Hydrographic,NH05,9.623505818
2022,6,Newport Hydrographic,NH10,8.91298215
2022,6,Newport Hydrographic,NH15,9.152053757
2022,6,Newport Hydrographic,NH20,9.620262641
2022,6,Newport Hydrographic,NH25,9.466736989
2022,7,Newport Hydrographic,NH01,9.667570066
2022,7,Newport Hydrographic,NH03,8.497275564
2022,7,Newport Hydrographic,NH05,8.671291273
2022,7,Newport Hydrographic,NH10,8.912705116
2022,7,Newport Hydrographic,NH15,9.12231037
2022,7,Newport Hydrographic,NH20,9.65359499
2022,7,Newport Hydrographic,NH25,10.29463405
2022,8,Newport Hydrographic,NH01,9.866498009
2022,8,Newport Hydrographic,NH03,10.00478468
2022,8,Newport Hydrographic,NH05,9.636663193
2022,8,Newport Hydrographic,NH10,9.086208899
2022,8,Newport Hydrographic,NH15,8.80341072
2022,8,Newport Hydrographic,NH20,8.740862072
2022,8,Newport Hydrographic,NH25,8.72506951
2022,9,Newport Hydrographic,NH01,11.44614844
2022,9,Newport Hydrographic,NH03,11.2785341
2022,9,Newport Hydrographic,NH05,9.754688944
2022,9,Newport Hydrographic,NH10,9.076373591
2022,9,Newport Hydrographic,NH15,9.169835053
2022,9,Newport Hydrographic,NH20,9.186223487
2022,9,Newport Hydrographic,NH25,9.437537154
2022,10,Newport Hydrographic,NH01,11.79381028
2022,10,Newport Hydrographic,NH03,10.75580106
2022,10,Newport Hydrographic,NH05,10.34201643
2022,10,Newport Hydrographic,NH10,10.16595208
2022,10,Newport Hydrographic,NH15,9.901050788
2022,10,Newport Hydrographic,NH20,10.26815098
2022,10,Newport Hydrographic,NH25,10.49032221
2022,11,Newport Hydrographic,NH01,10.96382181
2022,11,Newport Hydrographic,NH03,10.74641338
2022,11,Newport Hydrographic,NH05,11.11924567
2022,11,Newport Hydrographic,NH10,10.44517935
2022,11,Newport Hydrographic,NH15,9.999052604
2022,11,Newport Hydrographic,NH20,9.92100399
2022,11,Newport Hydrographic,NH25,9.452887863
2022,12,Newport Hydrographic,NH01,9.466794767
2022,12,Newport Hydrographic,NH03,9.741119141
2022,12,Newport Hydrographic,NH05,9.750873327
2022,12,Newport Hydrographic,NH10,9.739953848
2022,12,Newport Hydrographic,NH15,9.652382551
2022,12,Newport Hydrographic,NH20,9.678406051
2022,12,Newport Hydrographic,NH25,9.60679801
2023,1,Newport Hydrographic,NH01,10.33844727
2023,1,Newport Hydrographic,NH03,10.3577222
2023,1,Newport Hydrographic,NH05,10.21990177
2023,2,Newport Hydrographic,NH03,9.516220418
2023,2,Newport Hydrographic,NH05,8.94641089
2023,2,Newport Hydrographic,NH10,9.36701348
2023,2,Newport Hydrographic,NH15,9.698787212
2023,2,Newport Hydrographic,NH20,9.548050005
2023,2,Newport Hydrographic,NH25,9.573385715
2023,3,Newport Hydrographic,NH01,8.852684464
2023,3,Newport Hydrographic,NH03,8.876951421
2023,3,Newport Hydrographic,NH05,8.820060438
2023,3,Newport Hydrographic,NH10,8.9525091
2023,3,Newport Hydrographic,NH15,8.936881952
2023,3,Newport Hydrographic,NH20,8.91360096
2023,3,Newport Hydrographic,NH25,9.003577051
2023,4,Newport Hydrographic,NH01,9.725530036
2023,4,Newport Hydrographic,NH03,9.501132662
2023,4,Newport Hydrographic,NH05,9.45677075
2023,4,Newport Hydrographic,NH10,9.139623985
2023,4,Newport Hydrographic,NH15,8.95662173
2023,4,Newport Hydrographic,NH20,8.933558969
2023,4,Newport Hydrographic,NH25,9.120366674
2023,5,Newport Hydrographic,NH01,10.3460912
2023,5,Newport Hydrographic,NH03,9.474799186
2023,5,Newport Hydrographic,NH05,9.110707876
2023,5,Newport Hydrographic,NH10,8.893043888
2023,5,Newport Hydrographic,NH15,9.242229484
2023,5,Newport Hydrographic,NH20,9.331973984
2023,5,Newport Hydrographic,NH25,9.533626468
2023,6,Newport Hydrographic,NH03,7.831926127
2023,6,Newport Hydrographic,NH05,8.073830106
2023,6,Newport Hydrographic,NH10,8.477590107
2023,6,Newport Hydrographic,NH15,8.84760726
2023,6,Newport Hydrographic,NH20,9.166940858
2023,6,Newport Hydrographic,NH25,9.597226346
2023,7,Newport Hydrographic,NH01,9.005362251
2023,7,Newport Hydrographic,NH03,8.619082885
2023,7,Newport Hydrographic,NH05,8.255204346
2023,7,Newport Hydrographic,NH10,8.703528568
2023,7,Newport Hydrographic,NH15,8.636976705
2023,7,Newport Hydrographic,NH20,8.83101799
2023,7,Newport Hydrographic,NH25,9.325653539
2023,8,Newport Hydrographic,NH01,10.59874436
2023,8,Newport Hydrographic,NH03,10.31353336
2023,8,Newport Hydrographic,NH05,8.860430326
2023,8,Newport Hydrographic,NH10,8.907434705
2023,8,Newport Hydrographic,NH15,9.452113672
2023,8,Newport Hydrographic,NH20,9.273987031
2023,8,Newport Hydrographic,NH25,9.594268664
2023,9,Newport Hydrographic,NH01,14.02363687
2023,9,Newport Hydrographic,NH03,10.35913709
2023,9,Newport Hydrographic,NH05,10.34678196
2023,9,Newport Hydrographic,NH10,9.450835064
2023,9,Newport Hydrographic,NH15,9.405298809
2023,9,Newport Hydrographic,NH20,9.567440489
2023,9,Newport Hydrographic,NH25,9.646023267